The women said that they were unable to pay this loan and interest because of various reasons such as natural calamities, drought, insect damage, and the destruction of their paddy farming and the failure of the self-employment started by taking loans.	Hazards
Mr. Colombage and a group of elephants took the Kalana elephant safely to the Safari Park and handed it over.	the elephant
For the freedom and peace of the nation, to move forward in a democratic society with political stability for our country, I bid farewell to those great war heroes who saved the country without dividing it.	Great
Children are the greatest wealth of a country.	The great
Putin is the world's best head of state for riding horses. In 2009, the image of him riding a horse without a veil was a public sight that shocked the world's media.	Parasindu
Tears were seen in the mother and daughter's eyes as they came out of the police station.	in the eyes
We must not forget that terrorism was a blessing to those crooks.	Magadi
Furthermore, in case of loss of income of a customer due to the above mentioned hazards, the said loss of income is also covered under this special insurance scheme.	Hazards
The Committee on Parliamentary Affairs has decided to hold a condolence debate on behalf of the late State Minister Sanath Nishantha on the 22nd Thursday.	sadness
Although some people call her Mother or Mother, others derisively refer to her as a person who worships Kalimother.	mother
A country full of slums is suffering from drought and poverty for a year.	From poverty
He came here and spoke rudely.	indecent
It is in the parliamentary book under his name.	In the book
The fact that many parties came together and presented one common candidate was also a change.	A change
I am doing this as a social mission.	a mission
Today, when businesses are always started for development, there are protests all over the country, but when the land of the area was submerged in the Mahaweli Victoria Reservoir, the people of that area did not protest and took the compensation given for the development of the country and happily moved to other areas.	Area
It is also said that due to the softness of this stone, cataracts do not appear and headaches do not occur.	light
The historical background of the Mahaweli movement in this country dates back to the 1930s, 40s, 50s, and 60s.	Historical
Degrees)Relative Humidity (%) WeatherMaximumMaximumMinimumAnuradhapura36259060Rains or thundershowers after around 2.00pm Batticaloa32269570Slight rainColombo33249565Showers or thundershowers after around 4.00pmGallella332685704pm. Showers or thundershowers after around 00:00 Showers or thunder showers after around 00:00 Rain or thundershowers after around 2:00 PM Showers or Thunderstorms in Wasiratnapura 35239555 Showers or Thunderstorms after 2.00 PM Trincomalee 33268575 Light Rain Mannar 34259580 Light Rain	a little
How to eradicate poverty has also been explained at length through our policy.	Poverty
We live in a world where 25,000 people die of hunger every day, no matter how many resources there are.	from hunger
"I was impressed by the story written yesterday by President Sirisena's story ""Sirimat My Saki is a good boy"" and the story written by Mahinda Rajapaksa's story ""Tiger Uprising""."	Saki
The race organizers have decided to gift a car to the champion of the Sri Lankan Youth Cycling Tour, which will start from Batticaloa on December 8.	the champion
The river Ganga is worshiped by Indians, used for prayer, bathing and cremation.	the river
They did not sow germs among their people to remove them from their area.	from the area
Jaffna 32278070 Mainly rainless Manuvara 29219060 A few rains may occur Nuwara Eliya 19139070 Few rains Ratnapura 32239060 Rains also occur a few times.	a little
Along with the development of the subject of global environmental science, the scientists who study it say that along with the evidence of the destruction of vegetation on the earth, there is evidence of a severe disturbance in all ecosystems as well as an immediate decrease in the biological products of the ocean.	Vegetation
The sun began to stir and great hidden objects appeared.	the sea
Using a hat on his head and a mask on his mouth, he disguised himself and ran after his wife, poured the oil bottle on her head and ran away.	wife
The dark nature of the road also increased due to the blow of the branches of Russa trees, which were blocking the footpath on both sides.	Russia
At that time Beira Lake and its surrounding area was very dark at night.	It's dark
Health Minister Rajitha Senaratne said that it is not a high sugar taste, but a few years ago, introducing the color symbolic system that indicates the amount of sugar in soft drinks.	Colours
We are happy that such a large crowd has come here.	happy
The work of searching for the bones in the section where the soil was removed is currently being unearthed, while the excavation and examination of other places outside the relevant station is being done under the second phase.	outside
With this, India has joined the esteemed club of major countries that have successfully made a soft landing on the moon after the US, former Soviet Union and China.	soft
Their three main goals were to double the gross national product from 1983 to 1990, to quadruple the gross national product of 1980 by the year 2000, and to provide the people of the country with a medium-scale per capita income at the global level by 2020.	the year
Prior to 2015, during Mahinda Rajapaksa's government, expediting the trials related to elephant calves allegedly caught illegally and not punishing the guilty has helped the same trafficking to continue, according to several environmentalists and animal welfare activists who spoke to the BBC Sinhala service. it was.	a help
"He calls the condition ""physical and mental exhaustion"" due to a series of phases that accompany one's career, including ""a compulsion to prove one's abilities."""	tiredness
Manikkavata, written by the literary scholar Mahinda Prasad Masimbula, mentions the tragedy of the destruction of the golden Arunella field, which was lovingly preserved by the Hitihami village farmers, and turned into a gem mine by a heartless second generation.	the field
However, when the ritual of the raft was over, the young mother of the bride, dressed as a beauty, hurriedly came in a tricycle and stood near the raft, as if asking for sympathy for the delay.	The ritual
She is embodied as Mula Prakritika Divyangana, the bestower of all knowledge and art.	Divyangana
The ritual of the bride's parents and relatives coming to the groom's house came.	The ritual
Anuradhapura headquarters police has arrested a well-known tutor in IT subject.	known
It should be mentioned that the health authorities of the state of Kerala have immediately taken all the necessary health equipment.	immediately
Minister Champika Ramanayake said that an international sports center will be developed in the Katunayake airport city while awarding the position of 'sports ambassador' to the South Asian 100m champion and champion at Water's Edge.	the champion
The Central Bank bond heist is the biggest state-sponsored heist in the history of Sri Lanka.	large
Districts like Mullaitivu, Batticaloa, Mannar, Kilinochchi etc. affected by the war as well as districts like Monaragala and Badulla have been identified as districts with high poverty.	Poverty
"""Thieves, robbers, corrupt people are making crores and crores of money in this Magadi,"" says opposition leader Mr. Sajith Premadasa."	Magadi
After reaching an agreement on the draft, Prime Minister Wickremesinghe proceeded to forward it to President Maithripala Sirisena by Sunday evening to obtain the President's approval.	Evening
Today, the government is working to keep the opposition ministers from other parties, including the Sri Lanka Freedom Party, who are united with the government, happy.	happily
The loss of coconut oil cannot be measured in terms of money.	From Magadi
He revealed in the conference that the government's two bank accounts managed by the Treasury are maintained at the Bank of Ceylon and the People's Bank, and both banks are making profits despite an overdraft of 7,000 billion rupees and the total expenditure of the government for the year 2024 has been 11,514 billion rupees.	the year
Dr. Ananda Jayalal, Deputy Director General of Environmental and Occupational Health and Food Safety of the Ministry of Health, says that the environmental temperature has increased to the extent that it can affect health due to the rainless weather and excessive sunshine these days, and due to this, we should drink more water.	Rashmi
It was recently reported from a village in the south that a husband bought his wife a pair of modern style shoes worth four thousand rupees after catching her by throwing her sandals in the car into the forest after making her see peacocks.	magazine
Rumors that a rebellion against the Foreign Affairs Minister Ravi Karunanayake seems to be emerging from the government have been discussed among the powerful in the political field.	Baduna
She says that she wants to strengthen the Tigers as different faces of the same desire. Mr. Samaraweera said that Mr. Samaraweera will meet Claymo bomb remote control and Anura Dissanayake said that Vigneswaran will hold massacre weeks on May 19 and Sivajilingam will go with school students to commemorate Morgan Shivakumar, the Tiger member who first consumed cyanide. He also said that the Ranil Sirisena government will bring a new separatist constitution and set up the Constituent Assembly as part of this operation.	remote
While the whole world is raising its voice against terrorism, the Rajapaksas are silent.	is silent
A branch of a tree placed in the Dharamshala to hang the offerings brought by the donors in the temples where a Katina Pujotsavam is held is called Kalpa Vriksha.	the tree
Due to the storm which lasted for one and a half hours, the trees have fallen, the roads have been blocked and the electricity has also been cut off.	from shift
The son became silent because he understood that there is no point in talking now.	silent
You all know that people like you in these colonies have faced many problems regarding your land title, deed, license and allotment for many years with the historical and famous story of the Mahaweli Development Movement then and now.	Historical
A 8613 kg stone twelve-month lamp and a brass bell will be taken to the Sri Pada Maha Malwa in a few days for the pilgrims' worship, according to Na Thero, Vice Chancellor of the Dhammadinna Uva Wellassa University in Bengamuwa.	Style
Half of it was reserved for people suffering from kidney and cancer who took their first dose.	Half of it
In the past, although he did not make an active contribution with his unique theatrical talent, Wimal Kumara De Costa is a veteran who has always remained in the audience's memory with his theatrical talent.	The knowledge
When you see the ruins of a great history around the city, you often wonder if the lake-banked Danava was as prosperous as the days of the past kings.	The knowledge
Now we fought for proletarian revolution for socialism for a time.	Proof
Suspects have also been arrested in connection with incidents like possession of Kerala ganja, drunken driving, drunken indecency in public places.	indecent
This can also harm our crops.	Hazards
Varnakulasuriya Antoni, the owner of the vessel, Halawatha resident of Medavatta, said that this vessel was moored on the shore of the Medavatta lagoon in the morning (27th) in order to kill fish. The fisherman named Marcus Fernando informed the police.	In Diyamba
Therefore, I call this comprehensive program as a pure program that is implemented with pure intentions for the benefit of the nation, for the people living today and the children born tomorrow in our country.	pure
Bunches of laughing flowers were growing all over the young people's hair. The happiness that flowed through the awakened days seemed to be unstoppable.	of young people
This infant daughter, who cannot eat by mouth as usual, has to be given only liquid food through a tube.	toddlers
When it got dark, the wife went out to go to the nearby shop in the middle of the river.	wife
Seeduwa Police has revealed a news that the wife of a family consisting of two children living on the rental basis of a relative's house in Rajapaksepura, due to an argument over the phone, the wife hanged her infant son with a rope from a beam of the house and the mother also hanged herself from the same beam. The incident happened on the last 10th night.	toddlers
Ready to take on national security while remaining silent.	in silence
They sacrificed their lives for that.	By donation
If the space is completely silent then naturally the problem arises as to what the soundtracks are.	silent
When I remembered the price, the sweat turned into a heavy sweat because I thought that if my wife found out about this, it would be difficult.	wife
With his wisdom, the evil that had closed the Rahula College at that time was removed.	by aura
Access to sanitation, transportation and proper housing was blocked.	Sanitation
By now, all the details of the bond scam are being revealed one by one.	Magadi
I pointed out that if that is done, at least sixty-nine lakh people, however half of them, will stand on the side of the government.	a half
The appointment of the Chairman of the Gems and Jewelery Authority is given to all those involved in this industry.	jewelery
Before that, Mr. Ruwan Wijayawardena visited the Atamasthanadipati Pallegama Sirinivasa Nahima at the historical Maha Vihara of Anuradhapura, went to the upper floor and paid obeisance to Sri Maha Bo Samindu and took the blessings of Trividharatna.	Historical
Ranaviru Sevana, south of the flyover …………” (12 out) “Himidiri pinibara coolness, afternoon tiring heat, Nisha kala seven times regardless of the distance, the doors of the licensed liquor stores were always intoxicated in the city ……….	Summer
Professor Chandana Abeyratne, Secretary to the Faculty of Social Sciences of the University of Kelaniya, Attorney General, Attorney, Chandrazroads, Chandrazro, and Seamansom, Jayathilake, Seamansom, Jayathilake, Jayathilake, Peradeniya Liyanage Amarakirthi, Professor of Literature at the Sinhala Department of the University, also participated.	Colours
He worked as the author of the books Our Lanka, England History, Lanka Penal Law, Salgala Pudbima, and the editor of the newspaper and magazine Heladiva Sankhanadaya.	Heladiva
The central bank robbery is the main reason for the collapse of this country's economy today.	Main
Also, in appointing new litigants to the courts, there is currently an effort to appoint five people from the Attorney General's Department, five practicing lawyers and five who are currently working in the judicial service.	in the profession
With its 4GB memory, it can store up to 500 songs so users can listen to music without the phone and the phone's Bluetooth connectivity helps them receive, reject or mute calls.	silent
By that, not only the national income but also the opportunity to end the hunger of hundreds of families will be lost.	hunger
The noise pollution of the city is drowned out by the sounds of a bygone era like the collective clamor of villagers and the crowing of chickens, while the tranquil, rural backdrop provides music.	the noise
